entity_id	text	label
456	On the Use of Self-Organizing Maps for Clustering and Visualization.	1
457	Extension to C-means Algorithm for the Use of Similarity Functions.	1
458	On the Correspondence between Classes of Implicational and Equivalence Quantifiers.	1
459	Querying Inductive Databases via Logic-Based User-Defined Aggregates.	1
460	Logics and Statistics for Association Rules and Beyond Abstract of Tutorial.	1
461	Predicting Chemical Carcinogenesis Using Structural Information Only.	1
462	Scaling up Dynamic Time Warping to Massive Dataset.	1
463	Heuristic Measures of Interestingness.	1
464	Discovering Rules in Information Trees.	1
465	Learning from Highly Structured Data by Decomposition.	1
466	Discovering and Visualizing Attribute Associations Using Bayesian Networks and Their Use in KDD.	1
467	"LA - A Clustering Algorithm with an Automated Selection of Attributes, wich is Invariant to Functional Transformations of Coordinates."	1
468	Association Rule Selection in a Data Mining Environment.	1
469	Combinatorial Approach for Data Binarization.	1
470	Multi-relational Decision Tree Induction.	1
471	The ESPRIT Project CreditMine and Its Relevance for the Internet Market.	1
472	Data Mining for Robust Business Intelligence Solutions.	1
473	Learning of Simple Conceptual Graphs from Positive and Negative Examples.	1
474	Unsupervised Profiling for Identifying Superimposed Fraud.	1
475	An Evolutionary Algorithm Using Multivariate Discretization for Decision Rule Induction.	1
476	Extending Attribute-Oriented Induction as a Key-Preserving Data Mining Method.	1
477	"ZigZag, a New Clustering Algorithm to Analyze Categorical Variable Cross-Classification Tables."	1
478	An Application of Data Mining to the Problem of the University Students' Dropout Using Markov Chains.	1
479	Automated Discovery of Polynomials by Inductive Genetic Programming.	1
480	"Experiments on a Representation-Independent ""Top-Down and Prune"" Induction Scheme."	1
481	Diagnosing Acute Appendicitis with Very Simple Classification Rules.	1
482	Rule Induction in Cascade Model Based on Sum of Squares Decomposition.	1
483	Efficient Mining of High Confidience Association Rules without Support Thresholds.	1
484	A Logical Approach to Fuzzy Data Analysis.	1
485	AST: Support for Algorithm Selection with a CBR Approach.	1
486	Automated Discovery of Rules and Exeptions from Distributed Databases Using Aggregates.	1
487	Efficient Shared Near Neighbours Clustering of Large Metric Data Sets.	1
488	"Discovery of ""Interesting"" Data Dependencies from a Workload of SQL Statements."	1
489	Maintenance of Discovered Knowledge.	1
490	A Divise Initialisation Method for Clustering Algorithms.	1
491	Data Mining for the Web.	1
492	A Comparison of Model Selection Procedures for Predicting Turning Points in Financial Time Series.	1
493	The Haar Wavelet Transform in the Time Series Similarity Paradigm.	1
494	Mining Lemma Disambiguation Rules from Czech Corpora.	1
495	Support Vector Machines for Knowledge Discovery.	1
496	Relational Learning and Inductive Logic Programming Made Easy Abstract of Tutorial.	1
497	Adding Temporal Semantics to Association Rules.	1
498	Studying the Behavior of Generalized Entropy in Induction Trees Using a M-of-N Concept.	1
499	Mining Text Archives: Creating Readable Maps to Structure and Describe Document Collections.	1
500	Experiments in Meta-level Learning with ILP.	1
501	Neuro-fuzzy Data Mining for Target Group Selection in Retail Banking.	1
502	Rule Discovery in Large Time-Series Medical Databases.	1
503	Knowledge Discovery in Medical Multi-databases: A Rough Set Approach.	1
504	Mining Possibilistic Set-Valued Rules by Generating Prime Disjunctions.	1
505	Regression by Feature Projections.	1
506	Contribution of Boosting in Wrapper Models.	1
507	Selection and Statistical Validation of Features and Prototypes.	1
508	Managing Interesting Rules in Sequence Mining.	1
509	Boolean Reasoning Scheme with Some Applications in Data Mining.	1
510	Towards Discovery of Information Granules.	1
511	Classification Algorithms Based on Linear Combinations of Features.	1
512	Enhancing Rule Interestingness for Neuro-fuzzy Systems.	1
513	Generating Linguistic Fuzzy Rules for Pattern Classification with Genetic Algorithms.	1
514	Optimizing Disjunctive Association Rules.	1
515	Peculiarity Oriented Multi-database Mining.	1
516	"Principles of Data Mining and Knowledge Discovery, Third European Conference, PKDD '99, Prague, Czech Republic, September 15-18, 1999, Proceedings"	1
517	Using the fractal dimension to cluster datasets.	1
518	Depth first generation of long patterns.	1
519	Multivariate discretization of continuous variables for set mining.	1
520	Automating exploratory data analysis for efficient data mining.	1
521	Agglomerative clustering of a search engine query log.	1
522	The IGrid index: reversing the dimensionality curse for similarity indexing in high dimensional space.	1
523	Visualization and interactive feature selection for unsupervised data.	1
524	Towards an effective cooperation of the user and the computer for classification.	1
525	Evolutionary algorithms in data mining: multi-objective performance modeling for direct marketing.	1
526	Hardening soft information sources.	1
527	A data mining framework for optimal product selection in retail supermarket data: the generalized PROFSET model.	1
528	Deformable Markov model templates for time-series pattern matching.	1
529	"Informed knowledge discovery: using prior knowledge in discovery programs (invited talk, abstract only)."	1
530	Hancock: a language for extracting signatures from data streams.	1
531	Visualization and the process of modeling: a cognitive-theoretic view.	1
532	A general probabilistic framework for clustering individuals and objects.	1
533	"E-metrics: tomorrow's business metrics today (invited talk, abstract only)."	1
534	Visualization of navigation patterns on a Web site using model-based clustering.	1
535	Discovering similar patterns in time series.	1
536	Identifying prospective customers.	1
537	"Among those dark electronic mills: privacy and data mining (invited talk, abstract only)."	1
538	Alpha seeding for support vector machines.	1
539	Data mining techniques for optimizing inventories for electronic commerce.	1
540	Incremental quantile estimation for massive tracking.	1
541	Mining high-speed data streams.	1
542	Data selection for support vector machine classifiers.	1
543	Explicitly representing expected cost: an alternative to ROC representation.	1
544	Data mining solves tough semiconductor manufacturing problems.	1
545	Efficient algorithms for constructing decision trees with constraints.	1
546	Mining the stock market (extended abstract): which measure is best?	1
547	"Predictive modeling in automotive direct marketing: tools, experiences and open issues."	1
548	Hybrid Poisson process.	1
549	"Decision support in the booming e-world (invited talk, abstract only)."	1
550	Text mining (workshop session - title only).	1
551	A framework for specifying explicit bias for revision of approximate information extraction rules.	1
552	Efficient identification of Web communities.	1
553	Mining IC test data to optimize VLSI testing.	1
554	: a model for visualizing knowledge discovery process.	1
555	FreeSpan: frequent pattern-projected sequential pattern mining.	1
556	Visualizing association rules with interactive mosaic plots.	1
557	Exploration mining in diabetic patients databases: findings and conclusions.	1
558	Classification and visualization for high-dimensional data.	1
559	Active learning using adaptive resampling.	1
560	Distributed and parallel knowledge discovery (workshop session - title only).	1
561	Scaling up dynamic time warping for datamining applications.	1
562	Feature selection in unsupervised learning via evolutionary search.	1
563	Genome scale prediction of protein functional class from sequence using data mining.	1
564	Cross-sell: a fast promotion-tunable customer-item recommendation method based on conditionally independent probabilities.	1
565	Web mining for e-commerce (workshop session - title only).	1
566	Unsupervised Bayesian visualization of high-dimensional data.	1
567	IntelliClean: a knowledge-based intelligent data cleaner.	1
568	Multi-level organization and summarization of the discovered rules.	1
569	Targeting the right students using data mining.	1
570	Global partial orders from sequential data.	1
571	Efficient clustering of high-dimensional data sets with application to reference matching.	1
572	Small is beautiful: discovering the minimal set of unexpected patterns.	1
573	Discovery of multi-level rules and exceptions from a distributed database.	1
574	"On certain rigorous approaches to data mining (invited talk, abstract only)."	1
575	Towards scalable support vector machines using squashing.	1
576	Can we push more constraints into frequent pattern mining?	1
577	Data mining to detect abnormal behavior in aerospace data.	1
578	Defection detection: using activity profiles to predict ISP customer vulnerability.	1
579	A sequential sampling algorithm for a general class of utility criteria.	1
580	Ongoing management and application of discovered knowledge in a large regulatory organization: a case study of the use and impact of NASD Regulation's Advanced Detection System (RADS).	1
581	Multimedia data mining (workshop session - title only).	1
582	"After the gold rush (invited talk, abstract only): data mining in the new economy (invited talk, abstract only)."	1
583	An empirical analysis of techniques for constructing and searching k-dimensional trees.	1
584	Textual data mining of service center call records.	1
585	The generalized Bayesian committee machine.	1
586	Application of neural networks to biological data mining: a case study in protein sequence classification.	1
587	Efficient mining of weighted association rules (WAR).	1
588	Growing decision trees on support-less association rules.	1
589	Efficient search for association rules.	1
590	Exploring constraints to efficiently mine emerging patterns from large high-dimensional datasets.	1
591	On-line unsupervised outlier detection using finite mixtures with discounting learning algorithms.	1
592	Interactive exploration of very large relational datasets through 3D dynamic projections.	1
593	Mining asynchronous periodic patterns in time series data.	1
594	A classifier for semi-structured documents.	1
595	Generating non-redundant association rules.	1
596	"Proceedings of the sixth ACM SIGKDD international conference on Knowledge discovery and data mining, Boston, MA, USA, August 20-23, 2000"	1
597	Image Access and Data Mining: An Approach.	1
598	Decision Tree Toolkit: A Component-Based Library of Decision Tree Algorithms.	1
599	Learning Right Sized Belief Networks by Means of a Hybrid Methodology.	1
600	A Genetic Algorithm-Based Solution for the Problem of Small Disjuncts.	1
601	Algorithms for Mining Share Frequent Itemsets Containing Infrequent Subsets.	1
602	Discovering Task Neighbourhoods Through Landmark Learning Performances.	1
603	Inductive Logic Programming in Clementine.	1
604	Sampling Strategies for Targeting Rare Groups from a Bank Customer Database.	1
605	Basis of Fuzzy Knowledge Discovery System.	1
606	"Clustering Large, Multi-level Data Sets: An Apporach Based on Kohonen Self Organizing Maps."	1
607	Trees and Induction Graphs for Multivariate Response.	1
608	Induction of Multivariate Decision Trees by Using Dipolar Criteria.	1
609	CEM-Visualisation and Discovery in Email.	1
610	Approximation of Frequency Queris by Means of Free-Sets.	1
611	Context-Based Similarity Measures for Categorical Databases.	1
612	Fast Hierarchical Clustering Based on Compressed Data and OPTICS.	1
613	Application of Reinforcement Learning to Electrical Power System Closed-Loop Emergency Control.	1
